EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",07/02/2014,08/04/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"PITTSBURGH, PA",07/22/2014,08/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"PITTSBURGH, PA",07/29/2014,08/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"PALO ALTO, CA",08/05/2014,08/11/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/02/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"IRVINE, CA",09/09/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",09/09/2014,09/29/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/10/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/12/2014,10/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/16/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"PALO ALTO, CA",09/18/2014,10/16/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",09/19/2014,12/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",04/15/2014,06/16/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"SEATTLE, WA",08/27/2014,10/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/25/2012,10/15/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/26/2012,09/27/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",09/27/2012,10/22/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",10/12/2012,11/12/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",11/26/2012,12/10/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",11/23/2011,01/03/2012,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",12/28/2012,02/11/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",01/09/2013,02/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",01/22/2013,07/16/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",01/23/2013,03/25/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/22/2013,08/14/2013,DENIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/20/2013,08/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/22/2013,08/20/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/25/2013,08/27/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/26/2013,08/25/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/27/2013,08/26/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",02/28/2013,08/26/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/04/2013,08/31/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/07/2013,09/06/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK CITY, NY",03/08/2013,09/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/11/2013,09/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"SAN BRUNO, CA",03/13/2013,09/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"SEATTLE, WA",03/13/2013,09/08/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"SAN BRUNO, CA",03/13/2013,09/08/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,09/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,09/03/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,09/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,04/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,09/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/13/2013,09/12/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/14/2013,09/09/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/14/2013,09/12/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/14/2013,05/06/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/14/2013,09/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/14/2013,09/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",03/22/2013,09/20/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",04/11/2013,05/13/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",04/11/2013,06/10/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",04/22/2013,06/03/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"KIRKLAND, WA",05/31/2013,07/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",06/19/2013,07/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",08/01/2013,09/03/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",08/12/2013,09/23/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",03/05/2012,03/26/2012,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",08/23/2013,09/30/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/03/2013,10/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"NEW YORK, NY",09/09/2013,09/23/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/06/2013,10/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110000,"MOUNTAIN VIEW, CA",09/13/2013,10/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110250,"MOUNTAIN VIEW, CA",02/05/2015,07/24/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110375,"MOUNTAIN VIEW, CA",11/25/2014,11/25/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110400,"MOUNTAIN VIEW, CA",08/17/2011,12/13/2011,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,110400,"MOUNTAIN VIEW, CA",10/21/2013,03/21/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110400,"MOUNTAIN VIEW, CA",01/21/2014,06/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110400,"MOUNTAIN VIEW, CA",07/10/2014,09/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110400,"NEW YORK, NY",03/04/2013,06/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110400,"MOUNTAIN VIEW, CA",07/31/2013,01/15/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,110500,"MOUNTAIN VIEW, CA",02/10/2015,07/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111000,"MOUNTAIN VIEW, CA",02/06/2015,08/03/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111000,"MOUNTAIN VIEW, CA",09/16/2015,09/28/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111000,"MOUNTAIN VIEW, CA",09/16/2015,10/01/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,111000,"MOUNTAIN VIEW, CA",04/18/2014,09/23/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111100,"MOUNTAIN VIEW, CA",02/11/2015,02/11/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111100,"MOUNTAIN VIEW, CA",02/19/2015,02/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111100,"MOUNTAIN VIEW, CA",05/16/2013,10/15/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111200,"SUNNYVALE, CA",09/23/2015,10/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111200,"MOUNTAIN VIEW, CA",01/16/2014,01/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111300,"MOUNTAIN VIEW, CA",03/17/2014,09/07/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111400,"MOUNTAIN VIEW, CA",03/06/2014,06/06/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111500,"SEATTLE, WA",05/15/2013,07/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111600,"SAN BRUNO, CA",02/19/2014,08/07/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111750,"PALO ALTO, CA",03/14/2014,03/15/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,111800,"MOUNTAIN VIEW, CA",10/01/2014,03/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/25/2015,07/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/09/2015,07/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"IRVINE, CA",02/22/2015,08/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/26/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"IRVINE, CA",03/18/2015,08/12/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,112000,"IRVINE, CA",03/20/2015,08/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",06/06/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",07/15/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",03/04/2014,08/04/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/17/2014,08/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",06/12/2014,09/30/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",08/13/2014,09/22/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/06/2013,08/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",02/20/2013,08/17/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",03/14/2013,09/09/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112000,"MOUNTAIN VIEW, CA",03/20/2013,04/29/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112400,"SAN FRANCISCO, CA",05/19/2015,06/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112500,"MOUNTAIN VIEW, CA",03/17/2014,08/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112500,"KIRKLAND, WA",03/17/2014,03/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112500,"MOUNTAIN VIEW, CA",05/02/2014,09/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112500,"MOUNTAIN VIEW, CA",08/11/2014,01/13/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER,112500,"MOUNTAIN VIEW, CA",09/09/2013,10/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112600,"NEW YORK, NY",05/16/2014,10/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,112794,"MOUNTAIN VIEW, CA",06/10/2015,10/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"NEW YORK, NY",10/21/2014,12/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"MOUNTAIN VIEW, CA",02/26/2015,08/20/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"MOUNTAIN VIEW, CA",05/06/2015,05/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"MOUNTAIN VIEW, CA",02/08/2013,02/08/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"MOUNTAIN VIEW, CA",04/17/2013,05/06/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113000,"NEW YORK, NY",07/25/2013,10/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113100,"MOUNTAIN VIEW, CA",02/20/2015,08/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113100,"MOUNTAIN VIEW, CA",02/20/2015,08/21/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113400,"MOUNTAIN VIEW, CA",06/03/2014,10/01/2014,DENIED
GOOGLE INC,SOFTWARE ENGINEER,113400,"MOUNTAIN VIEW, CA",06/09/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113500,"PITTSBURGH, PA",02/26/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113500,"MOUNTAIN VIEW, CA",05/17/2013,11/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113625,"MOUNTAIN VIEW, CA",09/03/2013,01/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113700,"MOUNTAIN VIEW, CA",05/30/2013,10/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113705,"MOUNTAIN VIEW, CA",02/26/2015,07/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113800,"SAN BRUNO, CA",02/02/2015,02/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113800,"MOUNTAIN VIEW, CA",02/23/2015,08/04/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113800,"MOUNTAIN VIEW, CA",03/24/2015,08/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113800,"MOUNTAIN VIEW, CA",05/07/2015,05/18/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113800,"MOUNTAIN VIEW, CA",08/18/2015,09/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,113900,"PITTSBURGH, PA",03/06/2014,09/05/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",02/24/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"PITTSBURGH, PA",02/04/2014,07/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"PITTSBURGH, PA",02/25/2014,07/29/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"BOULDER, CO",03/13/2014,09/09/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"PITTSBURGH, PA",03/14/2014,09/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",04/17/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",04/23/2014,09/03/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",05/01/2014,09/07/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",08/07/2014,02/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"PITTSBURG, PA",10/30/2012,11/26/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"PITTSBURG, PA",12/28/2012,06/24/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"BOULDER, CO",02/22/2013,08/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",02/25/2013,03/18/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",07/01/2013,10/24/2013,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",07/02/2013,10/24/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114000,"MOUNTAIN VIEW, CA",05/20/2010,10/01/2010,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,114030,"MOUNTAIN VIEW, CA",08/11/2014,12/05/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114056,"MOUNTAIN VIEW, CA",02/16/2015,08/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114056,"MOUNTAIN VIEW, CA",03/09/2015,08/10/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114163,"SEATTLE, WA",06/09/2015,07/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114400,"SEATTLE, WA",06/10/2015,07/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114400,"SEATTLE, WA",06/17/2015,07/07/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114400,"SEATTLE, WA",06/19/2015,06/29/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114480,"MOUNTAIN VIEW, CA",05/01/2015,10/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114500,"MOUNTAIN VIEW, CA",03/13/2014,07/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114800,"MOUNTAIN VIEW, CA",03/04/2015,09/03/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114900,"MOUNTAIN VIEW, CA",08/12/2014,01/13/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER,114900,"MOUNTAIN VIEW, CA",08/14/2014,01/13/2015,DENIED
GOOGLE INC,SOFTWARE ENGINEER,114900,"MOUNTAIN VIEW, CA",08/22/2014,01/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114900,"MOUNTAIN VIEW, CA",09/10/2014,01/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,114900,"MOUNTAIN VIEW, CA",02/25/2013,06/14/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",09/30/2014,11/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",10/01/2014,11/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",10/10/2014,12/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"KIRKLAND, WA",10/21/2014,11/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",10/31/2014,12/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",10/31/2014,12/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"LOS ANGELES, CA",11/12/2014,12/29/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",12/08/2014,01/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"SEATTLE, WA",01/02/2015,04/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"PALO ALTO, CA",01/08/2015,02/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",01/09/2015,02/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/11/2015,08/11/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"SAN FRANCISCO, CA",01/29/2015,03/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/21/2015,07/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/24/2015,08/05/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/17/2015,03/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"KIRKLAND, WA",02/17/2015,03/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/20/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/21/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/21/2015,08/21/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/19/2015,03/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/21/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/26/2015,08/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/24/2015,03/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/25/2015,04/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",02/26/2015,08/26/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"KIRKLAND, WA",03/01/2015,08/21/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/02/2015,04/02/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/02/2015,03/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/05/2015,03/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/10/2015,09/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/11/2015,03/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/16/2015,09/11/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/17/2015,05/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/17/2015,03/24/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,115000,"SUNNYVALE, CA",03/18/2015,03/30/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/20/2015,04/27/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"SAN BRUNO, CA",03/19/2015,05/11/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"NEW YORK, NY",03/23/2015,09/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/23/2015,09/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/23/2015,09/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/23/2015,09/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"SAN BRUNO, CA",03/26/2015,09/24/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",03/27/2015,09/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",04/01/2015,05/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",04/14/2015,09/10/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",04/14/2015,05/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",04/24/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"NEW YORK, NY",04/29/2015,07/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",05/05/2015,06/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",05/05/2015,06/08/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"NEW YORK, NY",05/18/2015,06/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",05/18/2015,06/01/2015,WITHDRAWN
GOOGLE INC,SOFTWARE ENGINEER,115000,"MOUNTAIN VIEW, CA",05/20/2015,07/06/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER,115000,"KIRKLAND, WA",05/21/2015,08/03/2015,CERTIFIED
