EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,WITHDRAWN
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,WITHDRAWN
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/23/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",05/07/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",05/07/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",06/03/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",06/03/2015,08/01/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",08/06/2015,08/17/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",08/17/2015,08/28/2015,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",04/08/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",07/07/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50000,"HOUSTON, TX",07/18/2014,08/01/2014,CERTIFIED
CYPRESS FAIRBANKS INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50043,"HOUSTON, TX",04/05/2013,08/15/2013,CERTIFIED
PASADENA INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50051,"HOUSTON, TX",04/26/2013,09/09/2013,CERTIFIED
PASADENA INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50051,"HOUSTON, TX",05/10/2013,08/03/2013,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",09/30/2013,10/22/2013,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",12/16/2013,01/29/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",12/16/2013,01/11/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",01/07/2014,02/27/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",01/10/2014,01/17/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",01/10/2014,01/17/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",01/10/2014,05/29/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",02/14/2014,06/11/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",03/10/2014,04/27/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",08/09/2013,11/05/2013,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50136,"HOUSTON, TX",08/15/2013,08/30/2013,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50362,"HOUSTON, TX",03/25/2013,06/03/2013,CERTIFIED
GALENA PARK INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50476,"HOUSTON, TX",11/14/2012,01/31/2013,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,50670,"HOUSTON, TX",05/15/2014,08/01/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,51330,"HOUSTON, TX",01/23/2014,06/11/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,51330,"HOUSTON, TX",02/24/2014,08/22/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,51500,"HOUSTON, TX",06/15/2015,07/12/2015,CERTIFIED
GALENA PARK INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,52275,"HOUSTON, TX",01/28/2013,06/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,52500,"HOUSTON, TX",05/14/2015,05/31/2015,CERTIFIED
SPRING BRANCH INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER,52924,"HOUSTON, TX",05/23/2013,11/04/2013,CERTIFIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER-PREK,49068,"HOUSTON, TX",07/09/2014,07/28/2014,DENIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER-PREK,49068,"HOUSTON, TX",07/16/2014,07/28/2014,CERTIFIED
ALIEF INDEPENDENT SCHOOL DISTRICT,BILINGUAL ELEMENTARY TEACHER/DUAL LANGUAGE,58679,"HOUSTON, TX",01/23/2014,06/27/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,46805,"HOUSTON, TX",04/21/2014,07/07/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,46805,"HOUSTON, TX",06/27/2014,07/28/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,46805,"HOUSTON, TX",06/27/2014,07/28/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,46805,"HOUSTON, TX",09/22/2014,12/30/2014,CERTIFIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,48933,"HOUSTON, TX",05/02/2014,07/25/2014,DENIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,48933,"HOUSTON, TX",05/07/2014,07/25/2014,DENIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,48933,"HOUSTON, TX",05/14/2014,07/25/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,49100,"HOUSTON, TX",11/17/2014,11/24/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,49100,"HOUSTON, TX",11/21/2014,11/24/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,49100,"HOUSTON, TX",05/18/2015,08/02/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,50100,"HOUSTON, TX",07/20/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL KINDERGARTEN TEACHER,51500,"HOUSTON, TX",07/21/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL PRE-KINDERGARTEN TEACHER,46805,"HOUSTON, TX",06/03/2014,07/28/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACER,45887,"HOUSTON, TX",07/28/2013,07/28/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACER,45887,"HOUSTON, TX",07/28/2013,07/28/2013,CERTIFIED
LEADERS IN EDUCATION,BILINGUAL TEACHER,30572,"HOUSTON, TX",11/26/2013,02/05/2014,CERTIFIED
LEADERS IN EDUCATION,BILINGUAL TEACHER,30572,"HOUSTON, TX",12/19/2013,02/28/2014,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,30573,"HOUSTON, TX",03/10/2014,09/07/2014,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,30573,"HOUSTON, TX",09/18/2013,10/01/2013,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,33926,"HOUSTON, TX",11/26/2012,12/01/2012,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,34424,"HOUSTON, TX",04/17/2013,09/02/2013,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,34424,"HOUSTON, TX",04/22/2013,09/30/2013,CERTIFIED
LEADERS IN EDUCATION INC,BILINGUAL TEACHER,34790,"HOUSTON, TX",05/01/2015,08/10/2015,CERTIFIED
LEADERS IN EDUCATION INC,BILINGUAL TEACHER,34790,"HOUSTON, TX",05/13/2015,08/10/2015,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,36129,"HOUSTON, TX",12/13/2013,02/02/2014,CERTIFIED
YOUNG LEARNERS SCHOOL,BILINGUAL TEACHER,38129,"HOUSTON, TX",04/14/2015,08/10/2015,CERTIFIED
TEJANO CENTER FOR COMMUNITY CONCERNS,BILINGUAL TEACHER,42700,"HOUSTON, TX",05/20/2014,08/01/2014,CERTIFIED
TEJANO CENTER FOR COMMUNITY CONCERNS,BILINGUAL TEACHER,42700,"HOUSTON, TX",07/19/2013,08/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,42940,"HOUSTON, TX",03/21/2013,09/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,42940,"HOUSTON, TX",03/21/2013,09/01/2013,CERTIFIED
LEADERS IN EDUCATION,BILINGUAL TEACHER,44588,"HOUSTON, TX",05/13/2015,08/01/2015,CERTIFIED
ENERGIZED FOR EXCELLENCE ACADEMY,BILINGUAL TEACHER,44987,"HOUSTON, TX",05/21/2014,05/27/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",03/22/2013,09/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",03/22/2013,09/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",04/15/2013,08/02/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",04/15/2013,07/02/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",05/10/2013,07/01/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,45887,"HOUSTON, TX",05/10/2013,08/04/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46346,"HOUSTON, TX",03/07/2013,06/02/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",01/27/2015,03/17/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",11/27/2013,01/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",02/06/2014,03/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",02/07/2014,03/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",04/25/2014,06/13/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",04/29/2014,05/20/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",06/09/2014,07/28/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",06/18/2014,08/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46805,"HOUSTON, TX",09/10/2013,09/20/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46871,"HOUSTON, TX",07/03/2013,08/14/2013,DENIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46871,"HOUSTON, TX",07/09/2013,08/14/2013,DENIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46871,"HOUSTON, TX",07/12/2013,08/14/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46871,"HOUSTON, TX",07/23/2013,08/31/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,46937,"HOUSTON, TX",04/19/2013,08/02/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,47273,"HOUSTON, TX",06/18/2014,10/02/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,47396,"HOUSTON, TX",03/07/2013,07/02/2013,CERTIFIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49068,"HOUSTON, TX",08/21/2014,12/09/2014,DENIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49068,"HOUSTON, TX",08/27/2014,12/09/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",11/17/2014,12/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",11/19/2014,11/24/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",01/20/2015,01/21/2015,CERTIFIED
SER-NINOS INC,BILINGUAL TEACHER,49100,"HOUSTON, TX",04/16/2015,08/28/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",06/15/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",06/10/2015,08/03/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",05/27/2015,06/15/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",06/15/2015,08/03/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",06/18/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",07/07/2014,07/17/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",07/10/2014,07/28/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",07/28/2014,08/27/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",09/17/2014,10/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49100,"HOUSTON, TX",09/18/2014,10/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,49951,"HOUSTON, TX",11/20/2013,02/01/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50100,"HOUSTON, TX",10/02/2014,10/16/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50100,"HOUSTON, TX",07/14/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50100,"HOUSTON, TX",07/14/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50100,"HOUSTON, TX",07/20/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50100,"HOUSTON, TX",07/20/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,50600,"HOUSTON, TX",08/06/2014,08/27/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",07/21/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",07/21/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",07/21/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/04/2015,08/10/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/07/2015,10/01/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/17/2015,08/17/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/21/2015,09/20/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/24/2015,08/31/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",08/24/2015,08/31/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",09/04/2015,09/07/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",09/04/2015,09/07/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",09/10/2015,09/11/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,51500,"HOUSTON, TX",09/10/2015,09/11/2015,CERTIFIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,52144,"HOUSTON, TX",02/02/2015,07/31/2015,CERTIFIED
ALDINE INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,52154,"HOUSTON, TX",01/26/2015,07/14/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53250,"HOUSTON, TX",08/11/2015,08/11/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53250,"HOUSTON, TX",08/11/2015,08/11/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53250,"HOUSTON, TX",08/13/2015,10/01/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53250,"HOUSTON, TX",09/14/2015,09/18/2015,CERTIFIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53500,"HOUSTON, TX",10/03/2014,12/16/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,53897,"HOUSTON, TX",09/13/2013,10/02/2013,CERTIFIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL TEACHER,54500,"HOUSTON, TX",10/23/2014,02/02/2015,CERTIFIED
AMIGOS POR VIDA-FRIENDS FOR LIFE HOUSING & EDUCATI,BILINGUAL TEACHER - SPECIAL EDUCATION,55978,"HOUSTON, TX",05/31/2013,08/26/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,"BILINGUAL TEACHER, ESL",50100,"HOUSTON, TX",07/14/2015,08/10/2015,CERTIFIED
REASONING MIND INC,BILINGUAL TECHNICAL WRITER,45000,"HOUSTON, TX",03/14/2014,09/11/2014,CERTIFIED
FORT BEND INDEPENDENT SCHOOL DISTRICT,BILINGUAL/DLL TEACHER,53500,"HOUSTON, TX",10/23/2014,12/16/2014,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BILINGUALTEACHER,49100,"HOUSTON, TX",08/01/2014,08/11/2014,CERTIFIED
GREENLUC LLC,BILL AND ACCOUNT COLLECTORS,22000,"HOUSTON, TX",03/08/2014,08/27/2014,CERTIFIED
DUROTECH INC,BIM COORDINATOR,58150,"HOUSTON, TX",04/29/2013,09/08/2013,CERTIFIED
DUROTECH LP,BIM COORDINATOR,58150,"HOUSTON, TX",04/29/2013,09/08/2013,CERTIFIED
ANSLOW BRYANT CONSTRUCTION LTD,BIM COORDINATOR,59483,"HOUSTON, TX",08/05/2014,08/11/2014,CERTIFIED
ANSLOW BRYANT CONSTRUCTION LTD,BIM COORDINATOR,59483,"HOUSTON, TX",06/17/2013,09/12/2013,CERTIFIED
ANSLOW BRYANT CONSTRUCTION LTD,BIM COORDINATOR,80000,"HOUSTON, TX",10/06/2014,10/06/2014,CERTIFIED
AUTODESK INC,BIM PREMIUM SUPPORT SPECIALIST,110677,"HOUSTON, TX",04/30/2015,05/07/2015,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS ANALYST I,52000,"HOUSTON, TX",04/22/2014,05/11/2014,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS ANALYST II,55000,"HOUSTON, TX",06/05/2012,10/01/2012,WITHDRAWN
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS PROGRAMMER II,51500,"HOUSTON, TX",01/21/2014,02/01/2014,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS PROGRAMMER II,59301,"HOUSTON, TX",12/14/2012,01/12/2013,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS PROGRAMMER II,59740,"HOUSTON, TX",02/12/2015,03/12/2015,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOINFORMATICS PROGRAMMER II,63000,"HOUSTON, TX",05/28/2015,10/19/2015,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,"BIOINFORMATICS PROGRAMMER, SENIOR",64896,"HOUSTON, TX",02/10/2015,08/10/2015,CERTIFIED
GENE BY GENE LTD,BIOINFORMATICS RESEARCH SYSTEMS ANALYST,80000,"HOUSTON, TX",01/14/2014,01/20/2014,CERTIFIED
GENE BY GENE LTD,BIOINFORMATICS RESEARCH SYSTEMS ANALYST,8000000,"HOUSTON, TX",01/09/2014,01/14/2014,WITHDRAWN
CLARIENT DIAGNOSTIC SERVICES INC,BIOINFORMATICS SCIENTIST,88000,"HOUSTON, TX",04/15/2015,08/26/2015,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOLOGICAL TECHNICIAN II,29000,"HOUSTON, TX",04/18/2013,05/01/2013,CERTIFIED
BAYLOR COLLEGE OF MEDICINE,BIOLOGICAL TECHNICIAN II,47000,"HOUSTON, TX",04/11/2013,05/01/2013,CERTIFIED
HARMONY SCIENCE ACADEMY-HOUSTON HIGH,BIOLOGY TEACHER,43110,"HOUSTON, TX",08/26/2013,09/30/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BIOLOGY TEACHER,47912,"HOUSTON, TX",05/10/2013,07/16/2013,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BIOLOGY TEACHER,51500,"HOUSTON, TX",07/08/2015,09/08/2015,CERTIFIED
HOUSTON INDEPENDENT SCHOOL DISTRICT,BIOLOGYTEACHER,49100,"HOUSTON, TX",09/17/2014,09/29/2014,CERTIFIED
BIOTEX INC,BIOMEDICAL ENGINEER,62691,"HOUSTON, TX",03/06/2014,09/05/2014,CERTIFIED
